orderId,productId,currency,quantity,shippingCost,amount,channel,channelGroup,campaign,dateTime
ef70908e-86ea-3837-b1dc-4c0508757633,prod1642#prod112001010085,SEK,1,0,8784.864,direct,direct,"",2023-04-07T22:55:04Z
ef2bfaa7-ee64-3c81-aab0-7a04a7728780,prod1519#prod100001000090,SEK,1,0,10186.704,google,sem,kr_pmax,2023-04-07T20:37:16Z
ef2a6832-8356-34f7-b29e-48fae52c914a,prod1519#prod100001000085,SEK,1,0,9006.825,direct,direct,"",2023-04-07T01:06:48Z
ef2a6832-8356-34f7-b29e-48fae52c914a,prod1585#prod500001015080,SEK,1,0,746.925,direct,direct,"",2023-04-07T01:06:48Z
ef802e38-58ed-351b-88c3-0678a11a4fd2,prod2289#prod113111027120,SEK,1,0,5369.76,direct,direct,"",2023-04-07T19:26:21Z
ef3653d1-653f-3762-a66d-670ee5beb578,prod2292#prod116021027070,SEK,1,0,7029.81,google,sem,nl_branded_search,2023-04-07T18:17:42Z
ef050d94-ed9f-3059-95fe-06337deb6059,prod2330#prod117001005090,SEK,1,926.835,8119.074,direct,referral,"",2023-04-07T23:42:55Z
efb317d2-318c-3153-8abc-8dda9aebb60c,prod1640#prod110001009080,SEK,1,932.217,11175.447,google,sem,fr_branded_search,2023-04-07T10:55:02Z
efb317d2-318c-3153-8abc-8dda9aebb60c,prod2988#prod502021015300,SEK,2,159.546,956.457,google,sem,fr_branded_search,2023-04-07T10:55:02Z
efd4425f-c8e7-35c3-bbfc-0029eb97a9c3,prod1585#prod500001015080,SEK,2,0,1298.382,direct,direct,"",2023-04-07T13:24:59Z
efa53a68-ff52-3992-8867-d9a92fa04357,prod2305#prod101101000085,SEK,1,0,5649.678,direct,referral,"",2023-04-07T08:39:07Z
ef04940c-4e5b-3015-bdb9-b56983459747,prod2181#prod501051005205,SEK,1,0,2698.437,google,organic,"",2023-04-07T14:39:28Z
ef04940c-4e5b-3015-bdb9-b56983459747,prod2267#prod503131035500,SEK,1,0,178.848,google,organic,"",2023-04-07T14:39:28Z
ef04940c-4e5b-3015-bdb9-b56983459747,prod2274#prod501111000205,SEK,1,0,2841.72,google,organic,"",2023-04-07T14:39:28Z
efefc91d-7552-3422-a189-ee7683c33adf,prod2280#prod501101021205,SEK,1,120,2388,google,organic,"",2023-04-07T13:39:53Z
efc21ec4-2eae-3f80-bd3e-bbcccd65f027,prod1522#prod100031003080,SEK,1,1272.726,9054.534,direct,direct,"",2023-04-07T03:25:43Z
efe97004-d992-320d-a53c-865131f7b287,prod2274#prod501111000201,SEK,1,0,2693.595,direct,direct,"",2023-04-07T15:44:16Z
efe97004-d992-320d-a53c-865131f7b287,prod2277#prod501141003201,SEK,1,0,3236.493,direct,direct,"",2023-04-07T15:44:16Z
efe97004-d992-320d-a53c-865131f7b287,prod2293#prod500011014080,SEK,2,0,1219.143,direct,direct,"",2023-04-07T15:44:16Z
efe97004-d992-320d-a53c-865131f7b287,prod2302#prod100101003080,SEK,1,0,9222.153,direct,direct,"",2023-04-07T15:44:16Z
efe97004-d992-320d-a53c-865131f7b287,prod2306#prod102061000080,SEK,1,0,9850.935,direct,direct,"",2023-04-07T15:44:16Z
ef1d3736-df7c-3212-90c1-b490a497a2a9,prod2181#prod501051005203,SEK,1,0,4145.751,direct,direct,"",2023-04-07T13:11:56Z
ef1d3736-df7c-3212-90c1-b490a497a2a9,prod2181#prod501051005204,SEK,1,0,4032.942,direct,direct,"",2023-04-07T13:11:56Z
ef1d3736-df7c-3212-90c1-b490a497a2a9,prod2182#prod501061007203,SEK,1,0,2904.846,direct,direct,"",2023-04-07T13:11:56Z
ef1d3736-df7c-3212-90c1-b490a497a2a9,prod2182#prod501061007204,SEK,1,0,4709.799,direct,direct,"",2023-04-07T13:11:56Z
ef668cd6-fca8-3bba-9cbc-2a0b2750fdf5,prod1519#prod100001000130,SEK,1,0,13122.474,direct,direct,"",2023-04-07T11:38:02Z
ef7e6583-7661-3623-9105-908b8bade63a,prod1527#prod101001000105,SEK,1,0,9007.065,direct,direct,"",2023-04-08T12:32:41Z
ef7e6583-7661-3623-9105-908b8bade63a,prod1585#prod500001015100,SEK,1,0,1335.849,direct,direct,"",2023-04-08T12:32:41Z
ef8d3dfd-f9dd-35e0-9c80-10c5afb76145,prod1585#prod500001015070,SEK,1,0,1217.007,google,sem,kr_pmax,2023-04-08T11:53:03Z
ef8d3dfd-f9dd-35e0-9c80-10c5afb76145,prod3146#prod100141002075,SEK,1,0,12159.648,google,sem,kr_pmax,2023-04-08T11:53:03Z
ef6a9702-4d40-3292-9de4-ef06bc3e6e29,prod1585#prod500001015070,SEK,1,0,652.608,google,sem,row_branded_search,2023-04-08T00:48:45Z
ef6a9702-4d40-3292-9de4-ef06bc3e6e29,prod2273#prod503181030500,SEK,1,0,974.586,google,sem,row_branded_search,2023-04-08T00:48:45Z
ef53ccea-566a-3259-ac9d-ce8404c5bada,prod1562#prod106001000060,SEK,1,0,12794.64,google,organic,"",2023-04-08T21:10:14Z
ef53ccea-566a-3259-ac9d-ce8404c5bada,prod1585#prod500001015060,SEK,1,0,1295.64,google,organic,"",2023-04-08T21:10:14Z
ef53ccea-566a-3259-ac9d-ce8404c5bada,prod2181#prod501051005205,SEK,1,0,2602.92,google,organic,"",2023-04-08T21:10:14Z
ef7354bf-d59b-3af1-b57c-f5d02ebffe4d,prod2330#prod117001005115,SEK,1,1067.388,10643.382,direct,sem,"",2023-04-08T21:50:01Z
ef43c247-661c-3840-8c0a-e6f987aa4e28,prod1585#prod500001015080,SEK,1,116.013,1243.776,direct,direct,"",2023-04-08T21:19:42Z
ef43c247-661c-3840-8c0a-e6f987aa4e28,prod2276#prod501131002202,SEK,1,331.947,3558.411,direct,direct,"",2023-04-08T21:19:42Z
ef24050d-cd3a-3f41-8b2a-b40793de5682,prod1533#prod102001000060,SEK,1,0,12080.427,direct,direct,"",2023-04-08T20:40:47Z
efd58615-1f1d-3e2b-8b3e-fefc79996e91,prod2306#prod102061000070,SEK,1,824.76,5905.281,google,sem,uk_pmax,2023-04-08T23:03:15Z
ef6ccd5d-2ad6-3a49-a7c4-7139e2a1dec8,prod3217#prod121001010105,SEK,1,0,11051.271,direct,direct,"",2023-04-08T18:16:39Z
ef6ccd5d-2ad6-3a49-a7c4-7139e2a1dec8,prod3217#prod121001010110,SEK,1,0,14366.652,direct,direct,"",2023-04-08T18:16:39Z
ef054d73-e286-3343-8595-b104d6dbdb77,prod3214#prod117021007085,SEK,1,1061.76,10150.425,direct,direct,"",2023-04-08T18:49:11Z
ef17b773-e7a0-3289-8024-c0605e682821,prod1520#prod100011001110,SEK,1,0,10803.513,direct,email,"",2023-04-08T01:54:45Z
ef8e194d-8553-3bcf-b557-86d35782e71e,prod1640#prod110001009095,SEK,1,0,12722.76,newsletter,email,weekly_newsletter,2023-04-08T20:55:11Z
efd0e505-9415-3b9c-80ae-d4314c4d155c,prod1524#prod100051005075,SEK,1,0,15022.155,direct,referral,"",2023-04-08T12:07:33Z
efd0e505-9415-3b9c-80ae-d4314c4d155c,prod2293#prod500011014070,SEK,1,0,1510.755,direct,referral,"",2023-04-08T12:07:33Z
efe8e80c-e1d0-361a-b43b-43502d6240c4,prod3214#prod117021007060,SEK,1,1801.2,17219.472,direct,direct,"",2023-04-08T07:54:17Z
ef1e6ab4-40da-31a3-99b5-ece3a9db7f80,prod1519#prod100001000065,SEK,1,910.08,6516.171,google,sem,uk_pmax,2023-04-08T14:17:47Z
ef59f094-c2d9-350d-8abc-719dc89901e7,prod2293#prod500011014080,SEK,1,263.415,1027.296,google,organic,"",2023-04-08T12:39:24Z
ef073f27-4c06-399f-8271-8159cbd4b00e,prod1540#prod103011001075,SEK,1,0,8653.32,direct,direct,"",2023-04-08T11:56:47Z
ef3884b2-a44a-3dd3-ad6d-b141f5621740,prod1640#prod110001009090,SEK,1,0,13144.926,google,sem,fr_pmax,2023-04-08T23:26:08Z
efb82e8b-0b40-3124-9f32-a4c094c8d50e,prod1524#prod100051005070,SEK,1,0,10062.795,instagram,social_organic,"",2023-04-08T23:32:48Z
efb82e8b-0b40-3124-9f32-a4c094c8d50e,prod2280#prod501101021202,SEK,1,0,4911.729,instagram,social_organic,"",2023-04-08T23:32:48Z
efbd1737-2b52-3373-8ba3-3c4702562db4,prod1522#prod100031003090,SEK,1,0,9517.824,google,organic,"",2023-04-09T13:07:23Z
ef4115f5-a983-3187-9cf1-a614803ec193,prod1542#prod103031003060,SEK,1,0,13080.6,direct,direct,"",2023-04-09T11:59:52Z
ef6dca66-6e7e-303a-8b38-5459587b7627,prod1585#prod500001015070,SEK,1,88.8,471.528,facebook,social_ppc,WW - Designer Brands - Retargeting - DPA,2023-04-09T08:31:03Z
ef3ce118-4d68-316b-875f-3fb640553798,prod1585#prod500001015100,SEK,1,0,876.036,direct,referral,"",2023-04-09T21:47:35Z
efd05187-befa-367b-8ebf-2f254f03edfe,prod1524#prod100051005130,SEK,1,0,8831.646,google,sem,fr_branded_search,2023-04-09T20:38:45Z
ef955af5-cb49-3854-adb5-ec528c9947eb,prod1526#prod100071007050,SEK,1,0,4555.017,direct,direct,"",2023-04-09T08:38:41Z
ef54f85c-0148-3020-b94a-45a825423afc,prod3149#prod102081002095,SEK,1,0,16416.396,direct,direct,"",2023-04-09T23:19:06Z
ef9a8093-b180-3efa-a35e-1f945edcaab7,prod2183#prod501071018201,SEK,1,293.484,3228.213,instagram,social_organic,"",2023-04-09T08:41:29Z
ef95fa0f-b38e-350c-8086-a0152360857b,prod1546#prod103071007085,SEK,1,682.02,5428.878,google,sem,uk_pmax,2023-04-09T15:42:23Z
ef27580d-ecdb-3c02-901f-557946e6813e,prod1524#prod100051005115,SEK,1,0,17900.364,google,sem,nl_branded_search,2023-04-09T18:37:24Z
ef27580d-ecdb-3c02-901f-557946e6813e,prod2181#prod501051005203,SEK,1,0,3026.1,google,sem,nl_branded_search,2023-04-09T18:37:24Z
ef3d0aa7-2d58-36d0-a860-7c20614a4dac,prod2302#prod100101003095,SEK,1,1638.741,11733.396,direct,affiliate,"",2023-04-09T15:30:19Z
ef388ce8-5404-39f0-a06a-5cb4825266f5,prod1519#prod100001000080,SEK,1,0,8323.32,google,organic,"",2023-04-09T17:56:37Z
ef388ce8-5404-39f0-a06a-5cb4825266f5,prod3176#prod113131067080,SEK,1,0,7688.52,google,organic,"",2023-04-09T17:56:37Z
ef391c30-fc8d-31d9-aa13-530b6e165591,prod1564#prod106021002085,SEK,1,0,12615.063,direct,direct,"",2023-04-09T12:57:52Z
ef4eead4-0830-3f62-8bba-1cb4adc27399,prod2329#prod100121010090,SEK,1,0,18271.356,google,organic,"",2023-04-09T17:41:55Z
ef14fa3a-fca9-304f-a8ce-6266ec30b567,prod1528#prod101011001110,SEK,1,1084.167,10798.491,direct,direct,"",2023-04-10T19:18:26Z
ef8741ad-87ae-32e4-a485-33b838a508a7,prod1524#prod100051005110,SEK,1,0,11593.5,google,organic,"",2023-04-10T03:28:21Z
efa44638-6d0b-3765-835b-86c4715a4ba6,prod2281#prod100091003090,SEK,1,1087.8,18337.2,google,sem,row_branded_search,2023-04-10T18:51:29Z
ef64dfce-42eb-373b-b17d-98a6692dda6d,prod1585#prod500001015090,SEK,1,0,1073.127,direct,direct,"",2023-04-10T07:52:35Z
ef64dfce-42eb-373b-b17d-98a6692dda6d,prod2305#prod101101000090,SEK,1,0,5927.865,direct,direct,"",2023-04-10T07:52:35Z
ef89be82-211e-3748-92ab-69d0fc592de2,prod2278#prod501151004205,SEK,1,0,4852.464,google,sem,nl_pmax,2023-04-10T07:15:16Z
eff605aa-fbc6-382e-bb29-5a7cbf9afd35,prod2280#prod501101021202,SEK,1,247.026,3396.624,google,sem,row_branded_search,2023-04-10T13:19:33Z
ef7924ed-515a-3de1-8fca-d86672187875,prod1522#prod100031003110,SEK,1,0,12069.66,direct,direct,"",2023-04-11T16:24:41Z
ef7924ed-515a-3de1-8fca-d86672187875,prod1522#prod100031003115,SEK,1,0,8665.398,direct,direct,"",2023-04-11T16:24:41Z
ef28078c-702d-3995-bc36-4fe5cce55694,prod3176#prod113131067070,SEK,1,0,3213.72,google,sem,se_branded_search,2023-04-11T16:22:43Z
ef800b3e-2802-3305-b3b7-8766d5bd8c15,prod1519#prod100001000070,SEK,1,1770.342,14061.528,direct,direct,"",2023-04-11T21:55:26Z
ef800b3e-2802-3305-b3b7-8766d5bd8c15,prod1585#prod500001015070,SEK,1,184.533,1465.776,direct,direct,"",2023-04-11T21:55:26Z
efc9e331-5d16-3a43-a244-8aabdae88759,prod2302#prod100101003090,SEK,1,409.293,10429.344,direct,direct,"",2023-04-11T21:01:51Z
efc9e331-5d16-3a43-a244-8aabdae88759,prod3212#prod115031007080,SEK,1,435.798,11104.461,direct,direct,"",2023-04-11T21:01:51Z
efc9e331-5d16-3a43-a244-8aabdae88759,prod3212#prod115031007105,SEK,1,469.581,11965.272,direct,direct,"",2023-04-11T21:01:51Z
efc9a5ab-a9d9-3c34-8986-6fc181a53f90,prod1524#prod100051005085,SEK,1,0,9019.92,direct,direct,"",2023-04-11T21:09:17Z
ef3b8919-3fd5-3f1d-94ef-14dab498cd55,prod1519#prod100001000105,SEK,1,0,16870.224,bing,organic,"",2023-04-11T03:09:10Z
ef11334b-3bb5-301d-819e-6181db8ced69,prod1640#prod110001009100,SEK,1,0,17970.456,direct,direct,"",2023-04-11T03:09:46Z
ef46d26e-3810-3ff1-8f07-37faad273a60,prod2181#prod501051005203,SEK,1,0,7731.15,direct,email,"",2023-04-11T01:17:21Z
efa4a655-f06f-3bba-b694-b9a479665e08,prod1564#prod106021002110,SEK,1,0,9575.748,direct,direct,"",2023-04-11T03:44:29Z
efe8a631-a398-30a0-82d9-6d0ccc14a0a3,prod1543#prod103041004100,SEK,1,1328.445,12168.555,direct,email,"",2023-04-11T16:21:11Z
efb9fdf5-20e6-3d33-b964-6840e358e697,prod1530#prod101031003090,SEK,1,630.924,8977.146,direct,email,"",2023-04-11T00:42:16Z
efe6e83e-56ed-3a61-b00b-606f0eae356c,prod1572#prod108001000060,SEK,1,0,5659.08,google,sem,de_branded_search,2023-04-12T10:50:27Z
ef3068b7-de33-3cd9-927a-2d5f77b21f64,prod1538#prod102051009130,SEK,1,0,9152.496,direct,sem,"",2023-04-12T10:42:53Z
efe28a57-0fac-3ff7-954d-8b31e8095171,prod2289#prod113111027100,SEK,1,0,4654.299,google,sem,se_pmax,2023-04-12T11:02:58Z
efe28a57-0fac-3ff7-954d-8b31e8095171,prod3231#prod502111053301,SEK,1,0,677.196,google,sem,se_pmax,2023-04-12T11:02:58Z
ef133a94-63ad-3ac5-99a9-cfc9c746d1f9,prod1527#prod101001000050,SEK,1,1381.431,9891.054,google,sem,uk_pmax,2023-04-12T10:05:41Z
efc1273f-e127-3cae-8950-3af009364e5d,prod1572#prod108001000085,SEK,1,0,6178.851,direct,direct,"",2023-04-12T20:48:10Z
ef912abe-22b5-305a-842d-cec022c4aa43,prod2281#prod100091003095,SEK,1,0,16472.004,direct,direct,"",2023-04-12T09:18:13Z
ef6035f4-c7c3-324f-ae87-50f869f26b92,prod1562#prod106001000085,SEK,1,0,7524.156,google,organic,"",2023-04-12T10:31:56Z
ef739e32-ff76-303f-adae-3717e6500300,prod2182#prod501061007202,SEK,1,165.597,2301.837,direct,direct,"",2023-04-12T09:39:15Z
ef6ce724-af43-3f03-b2b9-f7b7c73ab744,prod1567#prod107001000100,SEK,1,0,12983.733,google,sem,no_pmax,2023-04-12T18:48:30Z
ef6ce724-af43-3f03-b2b9-f7b7c73ab744,prod2293#prod500011014100,SEK,1,0,1249.488,google,sem,no_pmax,2023-04-12T18:48:30Z
efa15f34-0345-3100-ae79-56e9ceb6e051,prod1526#prod100071007075,SEK,1,1790.88,12740.832,google,sem,row_branded_search,2023-04-12T03:02:44Z
eff3dce2-af69-34d6-8b18-3e6828555d29,prod1519#prod100001000085,SEK,1,0,9721.518,direct,referral,"",2023-04-13T17:38:56Z
efacbb99-405d-345f-9289-5554ff2b163d,prod1562#prod106001000090,SEK,1,0,8382.675,direct,direct,"",2023-04-13T15:24:12Z
efbd31c4-3efc-3282-b8a0-2c1ec46e7517,prod2289#prod113111027120,SEK,1,0,3701.88,direct,direct,"",2023-04-13T12:50:50Z
ef9793e6-0c5b-3f97-b0a0-0337efe43c35,prod1519#prod100001000075,SEK,1,0,8476.665,direct,direct,"",2023-04-13T09:29:40Z
ef9793e6-0c5b-3f97-b0a0-0337efe43c35,prod1524#prod100051005075,SEK,1,0,9527.493,direct,direct,"",2023-04-13T09:29:40Z
efbf5e14-5ae0-3d55-bc7d-cca1554c03bc,prod2183#prod501071018203,SEK,1,804.825,2874.375,google,sem,nl_branded_search,2023-04-13T11:43:56Z
ef21d164-f100-316a-aefb-c15cdf5d0c04,prod1533#prod102001000105,SEK,1,0,9583.431,google,organic,"",2023-04-13T21:32:29Z
ef21d164-f100-316a-aefb-c15cdf5d0c04,prod1585#prod500001015100,SEK,1,0,1468.56,google,organic,"",2023-04-13T21:32:29Z
ef5cb4a8-363f-3322-95ac-29b2f86aeed5,prod2306#prod102061000105,SEK,1,0,9287.352,google,sem,fr_branded_search,2023-04-13T13:07:17Z
effb4e16-8783-3d03-8169-174b8634dfcb,prod1523#prod100041004085,SEK,1,0,5065.848,direct,direct,"",2023-04-13T10:42:56Z
effb4e16-8783-3d03-8169-174b8634dfcb,prod1585#prod500001015080,SEK,1,0,554.364,direct,direct,"",2023-04-13T10:42:56Z
efdcac63-1579-3e5a-b289-451e05487d12,prod1642#prod112001010075,SEK,1,0,6526.92,google,sem,se_pmax,2023-04-13T19:56:46Z
ef70776e-cb9e-39ce-9bc8-0e3c5953c26c,prod2274#prod501111000207,SEK,1,0,2889.48,google,sem,se_pmax,2023-04-13T21:55:44Z
ef70776e-cb9e-39ce-9bc8-0e3c5953c26c,prod2306#prod102061000130,SEK,1,0,8203.56,google,sem,se_pmax,2023-04-13T21:55:44Z
ef82f5fe-e056-3799-a706-d009f19d2e59,prod1562#prod106001000080,SEK,1,0,5031.6,direct,direct,"",2023-04-13T12:01:56Z
effe7cef-062b-3736-abe5-e9750b0fd369,prod1519#prod100001000105,SEK,1,876.636,11851.803,direct,email,"",2023-04-13T11:44:04Z
effe7cef-062b-3736-abe5-e9750b0fd369,prod2182#prod501061007204,SEK,1,170.88,2310.243,direct,email,"",2023-04-13T11:44:04Z
efc2f781-52cd-3f1c-adca-3b6c910e0256,prod1524#prod100051005100,SEK,1,1085.874,11137.77,google,organic,"",2023-04-13T19:05:44Z
efc2f781-52cd-3f1c-adca-3b6c910e0256,prod2181#prod501051005203,SEK,1,270.24,2772,google,organic,"",2023-04-13T19:05:44Z
ef255f97-874d-3d5a-ac27-60485e295041,prod1543#prod103041004090,SEK,1,0,14650.074,direct,direct,"",2023-04-13T08:46:36Z
ef87d2c7-5cd5-3e92-8113-be954232ff04,prod1565#prod106031003090,SEK,1,1881,15506.94,direct,direct,"",2023-04-13T09:21:43Z
ef444602-5e5a-33b6-ada3-d9c98c8cb873,prod1642#prod112001010080,SEK,1,0,8846.442,direct,email,"",2023-04-13T18:07:44Z
efa128d0-c4e2-3e2b-b8aa-fc26122103c8,prod1522#prod100031003075,SEK,1,0,6158.658,direct,email,"",2023-04-13T19:07:23Z
efa128d0-c4e2-3e2b-b8aa-fc26122103c8,prod1585#prod500001015070,SEK,1,0,902.7,direct,email,"",2023-04-13T19:07:23Z
efc144a3-1f0f-360e-bff5-1ec7e7dc8321,prod2289#prod113111027070,SEK,1,728.031,11003.85,google,organic,"",2023-04-14T05:41:19Z
efc144a3-1f0f-360e-bff5-1ec7e7dc8321,prod2306#prod102061000080,SEK,1,965.817,14597.499,google,organic,"",2023-04-14T05:41:19Z
efcb0823-b61d-3cb3-a87a-f6b9a6c0cf95,prod2302#prod100101003090,SEK,1,1085.025,7768.779,google,sem,uk_pmax,2023-04-14T08:51:34Z
ef0f6388-466c-36de-a59a-ae70027c8ff4,prod1519#prod100001000080,SEK,1,0,10538.88,direct,direct,"",2023-04-14T10:11:31Z
ef0f6388-466c-36de-a59a-ae70027c8ff4,prod1585#prod500001015080,SEK,1,0,708,direct,direct,"",2023-04-14T10:11:31Z
ef40a46f-1d7e-3ba1-a523-e9578350ded8,prod3143#prod101141010090,SEK,1,0,11009.919,direct,direct,"",2023-04-14T17:16:48Z
ef52c728-311c-36a5-ae90-db838b61088c,prod2330#prod117001005120,SEK,1,0,16087.491,direct,direct,"",2023-04-14T16:32:34Z
ef3ecce9-d707-3b3a-b0bf-9d12c565334a,prod2305#prod101101000085,SEK,1,1858.695,13308.255,direct,direct,"",2023-04-14T20:03:15Z
ef3e4870-048c-3d35-9a71-db037d8bd049,prod2329#prod100121010105,SEK,1,0,12577.62,google,sem,kr_pmax,2023-04-14T05:31:15Z
efeea175-a778-3012-a6ee-215f4c43ffec,prod1538#prod102051009090,SEK,1,0,12584.541,google,sem,kr_pmax,2023-04-14T12:28:46Z
ef70b36c-c724-349b-9962-759cddfabf0b,prod1565#prod106031003095,SEK,1,0,10270.191,google,organic,"",2023-04-14T22:21:23Z
ef10df9f-a296-37ec-b778-caa0cf790d80,prod1519#prod100001000090,SEK,1,0,9561.642,google,sem,kr_pmax,2023-04-14T19:59:39Z
ef10df9f-a296-37ec-b778-caa0cf790d80,prod1567#prod107001000095,SEK,1,0,13327.104,google,sem,kr_pmax,2023-04-14T19:59:39Z
ef3b8167-5bb9-3255-9e55-3edecdfb36ba,prod1530#prod101031003100,SEK,1,0,9952.266,facebook,social_ppc,WW - Designer Brands - Retargeting - DPA,2023-04-14T03:38:41Z
ef542f12-0f76-343e-aa8a-0e87b4e196ce,prod2289#prod113111027100,SEK,1,0,5318.526,instagram,social_ppc,"",2023-04-14T20:28:45Z
ef9e4c13-5f83-308f-8b69-d7dc39d97d20,prod1524#prod100051005080,SEK,1,0,6609.6,direct,direct,"",2023-04-14T07:11:05Z
ef367a42-cba5-32c5-b277-84b0b3db50be,prod1523#prod100041004120,SEK,1,0,5413.461,google,sem,kr_pmax,2023-04-14T20:55:30Z
ef367a42-cba5-32c5-b277-84b0b3db50be,prod1585#prod500001015120,SEK,1,0,1531.191,google,sem,kr_pmax,2023-04-14T20:55:30Z
ef8a9484-7f0e-388a-abca-654e1675e184,prod1585#prod500001015100,SEK,1,0,2041.824,direct,direct,"",2023-04-14T20:16:02Z
ef15ae7d-02d4-3695-9e47-ce4f68a9b911,prod1524#prod100051005120,SEK,1,0,12655.14,google,sem,de_branded_search,2023-04-14T15:14:10Z
ef15ae7d-02d4-3695-9e47-ce4f68a9b911,prod1527#prod101001000120,SEK,1,0,12528.588,google,sem,de_branded_search,2023-04-14T15:14:10Z
ef15ae7d-02d4-3695-9e47-ce4f68a9b911,prod1528#prod101011001120,SEK,1,0,6643.947,google,sem,de_branded_search,2023-04-14T15:14:10Z
ef9c9cc8-4bcf-32fa-b4c6-364922c3e720,prod2329#prod100121010090,SEK,1,0,5378.409,direct,direct,"",2023-04-14T14:36:34Z
efed1715-82c8-399e-a7e1-65ec4ac478f5,prod1519#prod100001000120,SEK,1,0,11389.359,direct,direct,"",2023-04-14T09:21:29Z
efd968bd-1ab0-3448-aa0e-3aa781e1b750,prod1530#prod101031003130,SEK,1,0,7452.297,google,sem,kr_pmax,2023-04-14T11:15:06Z
ef6bd217-cba8-3032-b85b-14799f74cd72,prod1527#prod101001000095,SEK,1,0,16091.955,google,sem,nl_branded_search,2023-04-14T17:22:48Z
ef6bd217-cba8-3032-b85b-14799f74cd72,prod1530#prod101031003095,SEK,1,0,9340.731,google,sem,nl_branded_search,2023-04-14T17:22:48Z
efe33f14-936b-39a5-8b74-b1966a17ea3b,prod1527#prod101001000095,SEK,1,632.451,7874.259,google,sem,kr_pmax,2023-04-14T10:53:52Z
efc1eed8-c3ab-3d76-b90b-c51ae39f5459,prod1642#prod112001010100,SEK,1,0,13990.635,direct,direct,"",2023-04-15T18:51:49Z
eff5858d-0f53-3e4d-a241-9d26ee044ab2,prod2181#prod501051005202,SEK,1,363.546,2006.718,google,sem,uk_pmax,2023-04-15T17:37:53Z
eff5858d-0f53-3e4d-a241-9d26ee044ab2,prod2182#prod501061007202,SEK,1,689.322,3804.948,google,sem,uk_pmax,2023-04-15T17:37:53Z
ef46e625-1e56-38d7-8748-c7a43a3f2720,prod2329#prod100121010095,SEK,1,0,12855.066,direct,direct,"",2023-04-15T17:29:51Z
efbaf577-eb2d-3008-898b-f4432b42b773,prod2182#prod501061007203,SEK,1,0,3212.013,direct,direct,"",2023-04-15T11:28:16Z
efc17a04-2bc1-3d89-8d14-f2fd4f552689,prod1531#prod101041004090,SEK,1,0,5786.76,direct,direct,"",2023-04-15T18:30:37Z
efc20cfe-7835-37ca-8714-3fcb3c4ea2d2,prod1574#prod108021002090,SEK,1,0,10299.36,google,sem,se_branded_search,2023-04-15T06:14:42Z
efc20cfe-7835-37ca-8714-3fcb3c4ea2d2,prod1585#prod500001015090,SEK,1,0,637.2,google,sem,se_branded_search,2023-04-15T06:14:42Z
eff09571-edbe-3e74-8c55-e9b04bb89b5d,prod1527#prod101001000095,SEK,1,0,5483.766,google,organic,"",2023-04-15T00:02:53Z
efc9583a-f9a2-349f-9266-bdf2f8de7b3a,prod2181#prod501051005202,SEK,1,0,3189.78,google,organic,"",2023-04-15T21:50:17Z
efc9583a-f9a2-349f-9266-bdf2f8de7b3a,prod2181#prod501051005203,SEK,1,0,3363.768,google,organic,"",2023-04-15T21:50:17Z
efb9acbc-9329-399f-bf39-063b3eb56ce8,prod2181#prod501051005203,SEK,1,0,5956.5,google,sem,kr_pmax,2023-04-15T06:19:11Z
efb9acbc-9329-399f-bf39-063b3eb56ce8,prod2267#prod503131035500,SEK,1,0,340.146,google,sem,kr_pmax,2023-04-15T06:19:11Z
efb9acbc-9329-399f-bf39-063b3eb56ce8,prod3231#prod502111053301,SEK,1,0,619.476,google,sem,kr_pmax,2023-04-15T06:19:11Z
ef986846-2473-37f7-881c-1f055efef22b,prod1522#prod100031003060,SEK,1,811.965,5776.551,google,organic,"",2023-04-15T18:11:51Z
ef92d8c8-4076-34e1-b420-3958cbe13538,prod1528#prod101011001085,SEK,1,0,4921.434,direct,direct,"",2023-04-15T17:53:30Z
efd45f7d-88c7-3e88-82f0-c20d199e5df2,prod1524#prod100051005080,SEK,1,0,11364.504,google,organic,"",2023-04-15T10:14:33Z
efd45f7d-88c7-3e88-82f0-c20d199e5df2,prod1585#prod500001015080,SEK,1,0,682.086,google,organic,"",2023-04-15T10:14:33Z
ef4a6785-9c8b-3306-a635-4edb9f6f3e30,prod1538#prod102051009075,SEK,1,0,13317.48,google,sem,nl_branded_search,2023-04-15T00:15:49Z
ef634082-ac9e-304a-b9cb-c2651ad07e74,prod2306#prod102061000100,SEK,1,0,15814.506,direct,direct,"",2023-04-15T01:42:01Z
ef1fa2be-9b51-355d-b9c2-f1aa29026af0,prod1519#prod100001000090,SEK,1,0,16831.815,google,sem,nl_branded_search,2023-04-15T22:01:48Z
ef484878-08b4-3f7e-a74a-abc3676a69b4,prod2274#prod501111000202,SEK,1,234,4656.6,direct,direct,"",2023-04-16T20:18:14Z
ef8ca9bf-7487-3f0b-8bf6-8e36db388f6f,prod1594#prod115001005080,SEK,1,0,12936.576,instagram,social_ppc,"",2023-04-16T03:36:36Z
ef54706a-09e5-3c9a-8626-1172452dd086,prod1564#prod106021002105,SEK,1,0,10875.444,google,sem,se_branded_search,2023-04-16T18:48:41Z
ef54706a-09e5-3c9a-8626-1172452dd086,prod1585#prod500001015100,SEK,1,0,1179.528,google,sem,se_branded_search,2023-04-16T18:48:41Z
